timestamp,hour,minute,day,month,dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_4,lag_96,lag_672,rolling_mean_4,rolling_std_4,price,load_kw
2025-12-19 14:00:00,14,0,19,12,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,65.96,833.13,204.19,107.54,157.36749999999978,177.44952134341878,0.94,11.89
2025-12-19 14:15:00,14,15,19,12,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,11.89,411.62,215.2,85.4,62.372499999999775,56.36745004884376,0.94,31.64
2025-12-19 14:30:00,14,30,19,12,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,31.64,140.0,85.35,132.65,72.24499999999978,74.9054588576528,0.94,179.49
2025-12-19 14:45:00,14,45,19,12,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,179.49,65.96,83.56,209.0,82.51749999999979,76.55558563341715,0.94,107.05
2025-12-19 15:00:00,15,0,19,12,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,107.05,11.89,107.15,162.4,152.51999999999978,110.80562651181177,0.94,291.9
2025-12-19 15:15:00,15,15,19,12,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,291.9,31.64,171.69,66.46,189.8424999999998,76.28223531732846,0.94,180.93
2025-12-19 15:30:00,15,30,19,12,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,180.93,179.49,128.94,61.57,165.9199999999998,93.64050370081166,0.94,83.8
2025-12-19 15:45:00,15,45,19,12,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,83.8,107.05,124.15,137.02,174.34749999999977,87.91831336535266,0.94,140.76
2025-12-19 16:00:00,16,0,19,12,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,140.76,291.9,224.08,250.28,136.81749999999977,39.98723827683697,0.94,141.78
2025-12-19 16:15:00,16,15,19,12,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,141.78,180.93,330.02,134.87,118.65499999999976,27.963716372148347,0.94,108.28
2025-12-19 16:30:00,16,30,19,12,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,108.28,83.8,211.08,211.71,105.42999999999977,52.06526289195791,0.94,30.9
2025-12-19 16:45:00,16,45,19,12,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,30.9,140.76,79.81,287.84,70.23999999999977,65.94519542778582,0.94,0.0
2025-12-19 17:00:00,17,0,19,12,4,0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0.0,141.78,83.14,275.27,66.03999999999976,60.15048461990049,0.63,124.98
2025-12-19 17:15:00,17,15,19,12,4,0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,124.98,108.28,154.4,160.75,118.39999999999978,143.11600050311856,0.63,317.72
2025-12-19 17:30:00,17,30,19,12,4,0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,317.72,30.9,190.01,127.08,157.7849999999998,132.2764875806547,0.63,188.44
2025-12-19 17:45:00,17,45,19,12,4,0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,188.44,0.0,203.8,155.2,211.9774999999998,80.26419557732349,0.63,216.77
2025-12-19 18:00:00,18,0,19,12,4,0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,216.77,124.98,101.15,160.64,230.87749999999977,59.0466518244239,0.63,200.58
2025-12-19 18:15:00,18,15,19,12,4,0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,200.58,317.72,82.05,219.68,259.8574999999998,116.43477612669936,0.63,433.64
2025-12-19 18:30:00,18,30,19,12,4,0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,433.64,188.44,9.01,223.62,284.1449999999997,106.25965509076252,0.63,285.59
2025-12-19 18:45:00,18,45,19,12,4,0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,285.59,216.77,182.68,448.32,287.41499999999974,103.66472833132684,0.63,229.85
2025-12-19 19:00:00,19,0,19,12,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,229.85,200.58,234.09,510.81,297.2249999999998,94.12606812147074,0.63,239.82
2025-12-19 19:15:00,19,15,19,12,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,239.82,433.64,282.72,484.76,296.4449999999997,92.61969067108652,0.63,430.52
2025-12-19 19:30:00,19,30,19,12,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,430.52,285.59,414.78,485.24,376.9099999999997,179.2977369256902,0.63,607.45
2025-12-19 19:45:00,19,45,19,12,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,607.45,229.85,381.51,563.67,500.4099999999998,211.4826670596751,0.63,723.85
2025-12-19 20:00:00,20,0,19,12,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,723.85,239.82,362.21,691.65,563.0274999999998,129.98232761292232,0.63,490.29
2025-12-19 20:15:00,20,15,19,12,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,490.29,430.52,180.45,580.85,535.3649999999998,172.4264994135372,0.63,319.87
2025-12-19 20:30:00,20,30,19,12,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,319.87,607.45,197.89,456.8,439.6349999999998,219.0570028554372,0.63,224.53
2025-12-19 20:45:00,20,45,19,12,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,224.53,723.85,108.83,551.57,281.4974999999998,167.81650879757856,0.63,91.3
2025-12-19 21:00:00,21,0,19,12,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,91.3,490.29,160.15,349.89,164.3599999999998,133.519058564717,0.85,21.74
2025-12-19 21:15:00,21,15,19,12,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,21.74,319.87,237.93,201.56,86.71249999999978,98.7115769553334,0.85,9.28
2025-12-19 21:30:00,21,30,19,12,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,9.28,224.53,25.15,188.17,33.95999999999977,38.57503510487452,0.85,13.52
2025-12-19 21:45:00,21,45,19,12,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,13.52,91.3,20.96,67.16,25.32999999999977,21.59528652296629,0.85,56.78
2025-12-19 22:00:00,22,0,19,12,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,56.78,21.74,98.79,69.19,43.78999999999978,40.65364764293095,0.85,95.58
2025-12-19 22:15:00,22,15,19,12,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,95.58,9.28,98.18,58.4,71.57749999999977,46.73444866129747,0.85,120.43
2025-12-19 22:30:00,22,30,19,12,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,120.43,13.52,1866.65,1786.67,518.7599999999998,856.06078479666,0.25,1802.25
2025-12-19 22:45:00,22,45,19,12,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1802.25,56.78,2522.77,2643.94,1130.1149999999998,1214.373524483579,0.25,2502.2
2025-12-19 23:00:00,23,0,19,12,4,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,2502.2,95.58,2673.5,2485.86,1739.1549999999995,1130.5869064192575,0.25,2531.74
2025-12-19 23:15:00,23,15,19,12,4,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,2531.74,120.43,2322.15,1710.82,2236.855,347.384646993308,0.25,2111.23
2025-12-19 23:30:00,23,30,19,12,4,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,2111.23,1802.25,1502.53,1743.85,2270.6249999999995,293.42821206102826,0.25,1937.33
2025-12-19 23:45:00,23,45,19,12,4,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,1937.33,2502.2,756.13,1395.17,2112.3124999999995,297.6378007327013,0.25,1868.95
2025-12-20 00:00:00,0,0,20,12,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1868.95,2531.74,796.4,1364.35,1858.17,250.38029581685112,0.25,1515.17
2025-12-20 00:15:00,0,15,20,12,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1515.17,2111.23,678.5,1698.88,1623.3874999999996,353.19129362382137,0.25,1172.1
2025-12-20 00:30:00,0,30,20,12,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1172.1,1937.33,610.59,1480.21,1354.7099999999998,434.2384787955459,0.25,862.62
2025-12-20 00:45:00,0,45,20,12,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,862.62,1868.95,731.93,1240.47,1043.1499999999996,386.778083401845,0.25,622.71
2025-12-20 01:00:00,1,0,20,12,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,622.71,1515.17,947.93,1117.25,778.8224999999998,310.4175961910116,0.25,457.86
2025-12-20 01:15:00,1,15,20,12,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,457.86,1172.1,933.68,1051.23,608.4774999999997,183.79647663926212,0.25,490.72
2025-12-20 01:30:00,1,30,20,12,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,490.72,862.62,773.92,1159.69,558.4399999999998,99.42368698323573,0.25,662.47
2025-12-20 01:45:00,1,45,20,12,5,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,662.47,622.71,876.78,1222.34,588.2724999999998,136.22728981989474,0.25,742.04
2025-12-20 02:00:00,2,0,20,12,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,742.04,457.86,866.73,1234.17,709.4699999999998,187.52269178246027,0.25,942.65
2025-12-20 02:15:00,2,15,20,12,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,942.65,490.72,924.97,1190.16,844.5174999999997,171.2844436164754,0.25,1030.91
2025-12-20 02:30:00,2,30,20,12,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1030.91,662.47,1202.41,1263.04,965.9174999999998,171.3340498120699,0.25,1148.07
2025-12-20 02:45:00,2,45,20,12,5,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1148.07,742.04,1097.65,1359.39,1073.5699999999997,106.96887148451616,0.25,1172.65
2025-12-20 03:00:00,3,0,20,12,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1172.65,942.65,964.85,1426.53,1186.8449999999998,152.3833126253341,0.25,1395.75
2025-12-20 03:15:00,3,15,20,12,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1395.75,1030.91,923.72,1444.42,1281.9249999999995,140.87121813913282,0.25,1411.23
2025-12-20 03:30:00,3,30,20,12,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1411.23,1148.07,1025.85,1435.88,1373.9025,144.40595587325794,0.25,1515.98
2025-12-20 03:45:00,3,45,20,12,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1515.98,1172.65,1201.59,1467.37,1412.8324999999998,77.60519844058429,0.25,1328.37
2025-12-20 04:00:00,4,0,20,12,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1328.37,1395.75,1415.32,1193.45,1367.2974999999997,128.0257113174383,0.25,1213.61
2025-12-20 04:15:00,4,15,20,12,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1213.61,1411.23,1183.21,1118.41,1262.8524999999995,218.6081767874582,0.25,993.45
2025-12-20 04:30:00,4,30,20,12,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,993.45,1515.98,964.63,1109.29,1135.7574999999997,163.1322125097838,0.25,1007.6
2025-12-20 04:45:00,4,45,20,12,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1007.6,1328.37,968.87,1136.97,1150.5174999999997,187.25591354704187,0.25,1387.41
